case_id,arm,scene,seed,target,target_object_id,target_pickupable,target_openable,remembered_location,verifier_used,verifier_name,decision_stale,decision_confidence,decision_reason,decision_matches_oracle,oracle_stale_label,memory_mutated,memory_old_position,memory_new_position,memory_update_action,task_execution_evaluated,downstream_task_success,execute_action,execution_boundary,bridge_mode,used_teleportfull_for_revisit,task_bridge_used_teleportfull,revisit_path_steps,task_bridge_path_steps,source_active_artifact,source_row_offset,derived_from,row_type,task_execution_failure_reason,task_bridge_navigation_actions,task_bridge_navigation_failure_reason
26baef2a,active,FloorPlan1,37,Apple,Apple|-00.47|+01.15|+00.48,True,False,FloorPlan1:Apple|-00.47|+01.15|+00.48@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -0.4651583731174469, 'y': 1.151225209236145, 'z': 0.4757627248764038}","{'x': 1.853363275527954, 'y': 0.9380038976669312, 'z': -2.5602056980133057}",propose_detector_evidence_refresh,True,False,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,2,23,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,14,recorded_active_closed_loop_row,recorded_active,,,
26baef2a,passive,FloorPlan1,37,Apple,Apple|-00.47|+01.15|+00.48,True,False,FloorPlan1:Apple|-00.47|+01.15|+00.48@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -0.4651583731174469, 'y': 1.151225209236145, 'z': 0.4757627248764038}","{'x': -0.4651583731174469, 'y': 1.151225209236145, 'z': 0.4757627248764038}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,2,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,14,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'RotateRight', 'RotateRight', 'MoveAhead', 'MoveAhead']",
0cd76fd0,active,FloorPlan201,37,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}","{'x': -2.7612721920013428, 'y': 0.24760673940181732, 'z': 6.135395526885986}",propose_detector_evidence_refresh,True,False,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,6,22,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,15,recorded_active_closed_loop_row,recorded_active,,,
0cd76fd0,passive,FloorPlan201,37,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}","{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,15,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead']",
966efe2c,active,FloorPlan201,37,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,True,grounded_sam2,True,0.0,no_matching_detection,True,True,True,"{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}","{'x': -2.8997721672058105, 'y': 0.6147412657737732, 'z': -0.20023643970489502}",propose_detector_evidence_refresh,True,False,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,1,9,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,16,recorded_active_closed_loop_row,recorded_active,,,
966efe2c,passive,FloorPlan201,37,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}","{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,16,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead']",
0bf0109a,active,FloorPlan3,43,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': 0.6819939017295837, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': -1.237309217453003, 'y': 1.318251609802246, 'z': -3.314365863800049}",propose_detector_evidence_refresh,True,False,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,7,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,17,recorded_active_closed_loop_row,recorded_active,,,
0bf0109a,passive,FloorPlan3,43,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': 0.6819939017295837, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': 0.6819939017295837, 'y': 1.310182809829712, 'z': -0.9019981026649475}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,17,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['MoveAhead', 'RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead']",
6e3b5efc,active,FloorPlan201,43,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -2.7592265605926514, 'y': 0.681910514831543, 'z': 1.1773200035095215}","{'x': -4.468652248382568, 'y': 0.4736577272415161, 'z': 5.574780464172363}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,6,16,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,18,recorded_active_closed_loop_row,recorded_active,,,
6e3b5efc,passive,FloorPlan201,43,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.7592265605926514, 'y': 0.681910514831543, 'z': 1.1773200035095215}","{'x': -2.7592265605926514, 'y': 0.681910514831543, 'z': 1.1773200035095215}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,18,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead']",
ad607528,active,FloorPlan201,43,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,True,grounded_sam2,True,0.0,no_matching_detection,True,True,True,"{'x': -2.831773519515991, 'y': 0.6845982074737549, 'z': 1.5094934701919556}","{'x': -2.0033838748931885, 'y': 0.7306904792785645, 'z': 6.1345295906066895}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,1,25,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,19,recorded_active_closed_loop_row,recorded_active,,,
ad607528,passive,FloorPlan201,43,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.831773519515991, 'y': 0.6845982074737549, 'z': 1.5094934701919556}","{'x': -2.831773519515991, 'y': 0.6845982074737549, 'z': 1.5094934701919556}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,19,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead']",
e31cb23e,active,FloorPlan1,53,Apple,Apple|-00.47|+01.15|+00.48,True,False,FloorPlan1:Apple|-00.47|+01.15|+00.48@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -0.4651575982570648, 'y': 1.151225209236145, 'z': 0.47575879096984863}","{'x': 1.0981663465499878, 'y': 0.9569252133369446, 'z': -2.2535502910614014}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,2,22,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,20,recorded_active_closed_loop_row,recorded_active,,,
e31cb23e,passive,FloorPlan1,53,Apple,Apple|-00.47|+01.15|+00.48,True,False,FloorPlan1:Apple|-00.47|+01.15|+00.48@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -0.4651575982570648, 'y': 1.151225209236145, 'z': 0.47575879096984863}","{'x': -0.4651575982570648, 'y': 1.151225209236145, 'z': 0.47575879096984863}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,2,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,20,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'RotateRight', 'RotateRight', 'MoveAhead', 'MoveAhead']",
841e8825,active,FloorPlan3,53,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': 0.6819939017295837, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': 1.2245550155639648, 'y': 1.2250902652740479, 'z': 1.0856248140335083}",propose_detector_evidence_refresh,True,False,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,7,14,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,21,recorded_active_closed_loop_row,recorded_active,,,
841e8825,passive,FloorPlan3,53,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': 0.6819939017295837, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': 0.6819939017295837, 'y': 1.310182809829712, 'z': -0.9019981026649475}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,21,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['MoveAhead', 'RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead']",
b01ba27e,active,FloorPlan201,53,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -2.7592265605926514, 'y': 0.6819102764129639, 'z': 1.1773196458816528}","{'x': -0.8184103965759277, 'y': 0.4736640751361847, 'z': 5.659886360168457}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,6,29,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,22,recorded_active_closed_loop_row,recorded_active,,,
b01ba27e,passive,FloorPlan201,53,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.7592265605926514, 'y': 0.6819102764129639, 'z': 1.1773196458816528}","{'x': -2.7592265605926514, 'y': 0.6819102764129639, 'z': 1.1773196458816528}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,22,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead']",
6cfe76df,active,FloorPlan201,53,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,True,grounded_sam2,True,0.0,no_matching_detection,True,True,True,"{'x': -2.831773519515991, 'y': 0.6845981478691101, 'z': 1.509493350982666}","{'x': -2.6363136768341064, 'y': 0.24914780259132385, 'z': 6.054811477661133}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,1,22,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,23,recorded_active_closed_loop_row,recorded_active,,,
6cfe76df,passive,FloorPlan201,53,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.831773519515991, 'y': 0.6845981478691101, 'z': 1.509493350982666}","{'x': -2.831773519515991, 'y': 0.6845981478691101, 'z': 1.509493350982666}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,23,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead']",
5d19c5d6,active,FloorPlan1,67,Apple,Apple|-00.47|+01.15|+00.48,True,False,FloorPlan1:Apple|-00.47|+01.15|+00.48@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -0.4651575982570648, 'y': 1.151225209236145, 'z': 0.47575879096984863}","{'x': -1.9081000089645386, 'y': 0.8159813284873962, 'z': -1.7602760791778564}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,2,12,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,24,recorded_active_closed_loop_row,recorded_active,,,
5d19c5d6,passive,FloorPlan1,67,Apple,Apple|-00.47|+01.15|+00.48,True,False,FloorPlan1:Apple|-00.47|+01.15|+00.48@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -0.4651575982570648, 'y': 1.151225209236145, 'z': 0.47575879096984863}","{'x': -0.4651575982570648, 'y': 1.151225209236145, 'z': 0.47575879096984863}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,2,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,24,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'RotateRight', 'RotateRight', 'MoveAhead', 'MoveAhead']",
f6e925c6,active,FloorPlan3,67,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': 0.4920377731323242, 'y': 1.318251609802246, 'z': -3.121979236602783}",propose_detector_evidence_refresh,True,False,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,7,2,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,25,recorded_active_closed_loop_row,recorded_active,,,
f6e925c6,passive,FloorPlan3,67,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,25,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['MoveAhead', 'RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead']",
6cbcec94,active,FloorPlan201,67,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,True,grounded_sam2,True,0.0,no_matching_detection,True,True,True,"{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094938278198242}","{'x': -2.0950701236724854, 'y': 0.3580213189125061, 'z': 4.922011375427246}",propose_detector_evidence_refresh,True,False,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,7,23,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,26,recorded_active_closed_loop_row,recorded_active,,,
6cbcec94,passive,FloorPlan201,67,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094938278198242}","{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094938278198242}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,26,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead']",
830d0b7a,active,FloorPlan1,73,Book,Book|+00.15|+01.10|+00.62,True,True,FloorPlan1:Book|+00.15|+01.10|+00.62@before,True,grounded_sam2,False,1.0,nearest_after_detection_normalized_frame_distance,False,True,False,,,none,False,,not_executed,verification_only_no_downstream_action,not_executed,False,False,8,0,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,27,recorded_active_closed_loop_row,recorded_active,,,
830d0b7a,passive,FloorPlan1,73,Book,Book|+00.15|+01.10|+00.62,True,True,FloorPlan1:Book|+00.15|+01.10|+00.62@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,,,none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",not_applicable_no_memory_position,False,False,0,0,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,27,live_passive_controller_from_recorded_active_case,live_passive,no_memory_old_position_for_passive_task_bridge,[],
f784df6f,active,FloorPlan3,73,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': -2.0498206615448, 'y': 1.318251609802246, 'z': -3.241100788116455}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,7,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,28,recorded_active_closed_loop_row,recorded_active,,,
